word,replacedWord
"In general, all citizens are recommended to register online and schedule vaccination in advance for a hassle-free vaccination experience.","பொதுவாக, அனைத்து குடிமக்களும் ஆன்லைனில் முன்பதிவு செய்ய பரிந்துரைக்கப்படுகிறார்கள் மற்றும் தொந்தரவு இல்லாத தடுப்பூசி அனுபவத்திற்கு முன்கூட்டியே தடுப்பூசி திட்டமிடலாம்."
"There is no authorised mobile app for registering for vaccination in India except Aarogya Setu. You need to log into the Co-WIN portal. Alternatively, you can also register for vaccination through the Aarogya Setu App.","ஆரோக்யா சேது தவிர இந்தியாவில் தடுப்பூசி பதிவு செய்ய அங்கீகரிக்கப்பட்ட செயலி பயன்பாடு எதுவும் இல்லை. நீங்கள் கோ-வின் போர்ட்டலில் உள்நுழைய வேண்டும். மாற்றாக, நீங்கள் ஆரோக்யா சேது செயலி மூலம் தடுப்பூசிக்கு பதிவு செய்யலாம்."
Which age groups can register for vaccination on the Co-WIN portal?,கோ-வின் தளத்தில் தடுப்பூசிக்கு எந்த வயதுக் குழுக்கள் முன்பதிவு செய்யலாம்?
All citizens aged 18 years and above can register for vaccination,18 வயது மற்றும் அதற்கு மேற்பட்ட அனைத்து குடிமக்களும் தடுப்பூசிக்கு முன்பதிவு செய்யலாம்
How many people can be registered in the Co-WIN portal through one mobile number?,ஒரு தொலைபேசி எண் மூலம் கோ-வின் தளத்தில் எத்தனை பேரை முன்பதிவு செய்யலாம்?
Up to 4 people can be registered for vaccination using the same mobile number.,ஒரே தொலைபேசி எண்ணைப் பயன்படுத்தி தடுப்பூசி போட 4 பேர் வரை முன்பதிவு செய்யலாம்.
How can citizens with no access to smart phones or computers manage online registration?,திறன்பேசியில் (Smart Phone) அல்லது கணினிகளுக்கு அணுகல் இல்லாத குடிமக்கள் ஆன்லைன் பதிவை எவ்வாறு நிர்வகிக்க முடியும்?
Up to 4 people can be registered for vaccination using the same mobile number,ஒரே தொலைபேசி எண்ணைப் பயன்படுத்தி தடுப்பூசி போட 4 பேர் வரை முன்பதிவு செய்யலாம்
Citizens can take help from friends or family for online registration,ஆன்லைன் பதிவுக்காக குடிமக்கள் நண்பர்கள் அல்லது குடும்பத்தினரின் உதவியைப் பெறலாம்
Can I register for vaccination without Aadhaar card?,ஆதார் அட்டை இல்லாமல் தடுப்பூசிக்கு முன்பதிவு செய்யலாமா?
"Yes, you can register on Co-WIN portal using any of the following ID proofs","ஆம், பின்வரும் ஐடி சான்றுகளைப் பயன்படுத்தி கோ-வின் தளத்தில் முன்பதிவு செய்யலாம்"
Aadhaar card,ஆதார் அட்டை
Driving License,ஓட்டுனர் உரிமம்
PAN card,பான் அட்டை
Passport,கடவுச்சீட்டு
Pension Passbook,ஓய்வூதிய பாஸ் புக்
NPR Smart Card,தேசிய மக்கள் தொகை முன்பதிவு (NPR) ஸ்மார்ட் கார்டு
Voter ID,வாக்காளர் ஐடி
Is there any registration charges to be paid?,முன்பதிவு கட்டணம் ஏதேனும் செலுத்த வேண்டுமா?
No. There is no registration charge.,முன்பதிவு கட்டணம் இல்லை.
Whom do I contact in case of side effects from vaccination,தடுப்பூசி மூலம் பக்க விளைவுகள் ஏற்பட்டால் நான் யாரை தொடர்பு கொள்கிறேன்
Why do I need a vaccination certificate?,எனக்கு ஏன் தடுப்பூசி சான்றிதழ் தேவை?
"A COVID Vaccine Certificate (CVC) issued by the government offers an assurance to the beneficiary on the vaccination, type of vaccine used, and the provisional certificate also provides the next vaccination due","அரசாங்கத்தால் வழங்கப்பட்ட ஒரு கோவிட் தடுப்பூசி சான்றிதழ் (CVC) பயனாளிக்கு தடுப்பூசி, பயன்படுத்தப்பட்ட தடுப்பூசி வகை குறித்த உத்தரவாதத்தை வழங்குகிறது, மேலும் தற்காலிக சான்றிதழ் அடுத்த தடுப்பூசியை வழங்குகிறது"
Register/ Sign In yourself,# முன்பதிவு செய்யுங்கள் / உள்நுழைக
You should carry your identity proof specified by you at the time of registration on the Co-WIN portal and a printout/screenshot of your appointment slip.,# கோ-வின் தளத்தில் பதிவுசெய்யும் நேரத்தில் நீங்கள் குறிப்பிட்ட அடையாள அட்டை வைத்து இருக்க வேண்டும் மற்றும் உங்கள் சந்திப்பு சீட்டின் அச்சுப்படிவம் / ஸ்கிரீன் ஷாட்டையும் எடுத்துச் செல்ல வேண்டும்.
"I have registered myself on Co-Win portal. However, I am not able to make any booking as I do not see any vaccination facility near my location?","# கோ-வின் தளத்தில் நான் முன்பதிவு செய்துள்ளேன். இருப்பினும், எனது இருப்பிடத்திற்கு அருகில் எந்தவொரு தடுப்பூசி போடும் வசதியையும் காணாததால் என்னால் எந்த முன்பதிவு செய்ய முடியவில்லை?"
"What should I do?  Yes, it is possible that no facility near your place has published their vaccination program as yet. You may wait for some time till vaccination facilities near your place are onboarded on Co-Win platform, become active and start their services.","# நான் என்ன செய்ய வேண்டும்? ஆம், இதுவரை உங்கள் அருகிலுள்ள இடத்தில் எந்த வசதியும் தடுப்பூசி திட்டத்தை கீழ் வெளியிடவில்லை. உங்கள் இடத்திற்கு அருகிலுள்ள தடுப்பூசி வசதிகள் கோ-வின் தளத்தில் உள்நுழைந்து செயல் பட தொடங்கும் வரை நீங்கள் சிறிது நேரம் காத்திருக்கலாம்."
C. 2nd dose scheduling,# C. 2 வது தவணை தடுப்பூசி திட்டமிடல்
Is it necessary to take 2nd dose of vaccination?,# தடுப்பூசி 2 வது தவணை போட வேண்டியது அவசியமா?
Yes. It is recommended that both doses of vaccine should be taken for realising the full benefit of vaccination. Both doses must be of the same vaccine type.,# ஆம். தடுப்பூசியின் முழு நன்மையும் உணர இரண்டு தவணை தடுப்பூசிகளையும் போட வேண்டும் என்று பரிந்துரைக்கப்படுகிறது. இரண்டு அளவுகளும் ஒரே தடுப்பூசி வகையாக இருக்க வேண்டும்.
It is recommended that the 2nd dose of COVAXIN should be administered in the interval of 4 to 6 weeks from the date of 1st dose administration. For COVISHIELD the recommended interval is 4 to 8 weeks while an interval of 6 to 8 weeks gives an enhanced protection. You may choose the date of 2nd dose vaccination as per your convenience.,"# 1 வது தவணை தடுப்பூசி போட்ட தேதியிலிருந்து 4 முதல் 6 வார இடைவெளியில் கோவாக்ஷின் இன் 2 வது தவணை தடுப்பூசி செலுத்த பரிந்துரைக்கப்படுகிறது. கொவிஷெய்ல்ட் க்கு பரிந்துரைக்கப்பட்ட இடைவெளி 4 முதல் 8 வாரங்கள், 6 முதல் 8 வாரங்கள் இடைவெளி மேம்பட்ட பாதுகாப்பை அளிக்கிறது. உங்கள் வசதிக்கு ஏற்ப 2 வது தவணை தடுப்பூசி தேதியை நீங்கள் தேர்வு செய்யலாம்."
Will my 2nd dose appointment be automatically scheduled by Co-WIN system?,# எனது 2 வது தவணை தடுப்பூசி நியமனம் தானாகவே கோ-வின் அமைப்பால் திட்டமிடப்படுமா?
No. You have to take an appointment for the 2nd dose vaccination. The Co-WIN system will help you book an appointment in a Vaccination Centre where the same vaccine is being administered as the vaccine type (COVAXIN or COVISHIELD) of the 1st dose.,"# இல்லை 2 வது தவணை தடுப்பூசிக்கு நீங்கள் சந்திப்பைத் திட்டமிட வேண்டும். கோ-வின் அமைப்பு உங்களுக்கு தடுப்பூசி மைய சந்திப்பை முன்பதிவு செய்ய உதவும்.
1-வது தவணை தடுப்பூசி வகையாக (கோவாக்ஷின் அல்லது கொவிஷெய்ல்ட்) போட்ட அதே தடுப்பூசி போட வேண்டும்"
Whom can I contact if I have some problems related to my online registration of appointment?,# எனது ஆன்லைன் நியமனம் தொடர்பான சில சிக்கல்கள் இருந்தால் நான் யாரை தொடர்பு கொள்ள முடியும்?
You can call on the national helpline â€˜1075â€™ for information and guidance on COVID-19 vaccination and Co-WIN software related queries.,# கோவிட் 19 தடுப்பூசி மற்றும் கோ-வின் மென்பொருள் தொடர்பான தகவல் மற்றும் வழிகாட்டுதலுக்காக தேசிய ஹெல்ப்லைன் â € 751075â on ஐ அழைக்கலாம்.
Scheduling Appointment,# நியமனம் திட்டமிடல்
Can I book an appointment for vaccination in the Co-WIN portal?,# கோ-வின் தளத்தில் தடுப்பூசி சந்திப்புக்காக நான் முன்பதிவு செய்யலாமா?
"Yes, you can book appointment for vaccination through Co-WIN portal after logging-in to the Co-WIN Portal through your registered mobile number. The system will show vaccination centres that allow vaccination as per the age of the citizen entered in the registration portal.","# ஆம், உங்கள் பதிவுசெய்யப்பட்ட தொலைபேசி எண் மூலம் கோ-வின் தளத்தில் உள்நுழைந்த பிறகு கோ-வின் போர்ட்டல் மூலம் தடுப்பூசிக்கான சந்திப்பை நீங்கள் முன்பதிவு செய்யலாம். முன்பதிவு தளத்தில் நுழைந்த குடிமகனின் வயதுக்கு ஏற்ப தடுப்பூசி போட அனுமதிக்கும் தடுப்பூசி மையங்களை இந்த அமைப்பு காண்பிக்கும்."
What are the options if one citizen is aged 45 or above and other is aged 18 or above?,"# ஒரு குடிமகன் 45 வயது அல்லது அதற்கு மேற்பட்டவராகவும், மற்றவர் 18 வயது அல்லது அதற்கு மேற்பட்டவராகவும் இருந்தால் எதை தேர்வு செய்ய வேண்டும்"
"If one citizen is aged 45 or above and other citizen is aged 18 to 44 years and both want to schedule a combined appointment, then only private paid vaccination centres or vaccination centres as per StateÃ¢â‚¬â„¢s policy will be made available. However, it may happen that some hospitals which are catering to people with 45 years or more may not allow the booking of appointments for people with lesser age. In that case you may make bookings one by one.","# ஒரு குடிமகன் 45 அல்லது அதற்கு மேற்பட்ட வயதுடையவராகவும், மற்ற குடிமகன் 18 முதல் 44 வயது வரையிலும் இருந்தால், இருவரும் ஒருங்கிணைந்த சந்திப்பைத் திட்டமிட விரும்பினால், மாநிலத்தின் கொள்கையின்படி தனியார் கட்டண தடுப்பூசி மையங்கள் அல்லது தடுப்பூசி மையங்கள் மட்டுமே கிடைக்கிறது. இருப்பினும், 45 வயது அல்லது அதற்கு மேற்பட்டவர்களுக்கு உணவு வழங்கும் சில மருத்துவமனைகள் குறைந்த வயதுடையவர்களுக்கு நியமனங்கள் முன்பதிவு செய்ய அனுமதிக்காமல் போகலாம். அவ்வாறான நிலையில் நீங்கள் ஒவ்வொன்றாக முன்பதிவு செய்யலாம்."
Can I check the vaccine being administered at each vaccination centre?,"# ஒவ்வொரு தடுப்பூசி மையத்திலும் கிடைக்கும்,
தடுப்பூசி சார்ந்த தரவுகளை நான் தெரிந்து
கொள்ளலாமா ?"
"Yes, while scheduling an appointment for vaccination, the system will show vaccination centre names along with the name of the vaccine that will be administered in case of private hospitals. Government hospitals may not show the name of the vaccine.","# ஆம் ... தடுப்பூசிக்கான திட்டமிடுதலின் போது, தனியார்
மருத்துவமனைகளாக  இருப்பின் தடுப்பூசி மையங்களின்
பெயர்களுடன் அந்த மையங்களில் கிடைக்கும்
தடுப்பூசிகளின்  பெயர்களும்  இந்த வலைதளத்தில் 
காண்பிக்கப்படும். அரசு மருத்துவமனைகளாக  இருப்பின் 
 தடுப்பூசிகளின் பெயர்கள் காண்பிக்கப்படமாட்டாது ."
Can I download appointment slip?,"# முன்பதிவு சீட்டை என்னால் பதிவிறக்கம்(download) செய்ய
முடியுமா ?"
"Yes, the appointment slip can be downloaded after the appointment has been scheduled.","# ஆம். முன்பதிவை பெற்றவுடன் முன்பதிவு சீட்டை
உங்களால் பதிவிறக்கம் செய்துகொள்ள  முடியும்."
How can I find the nearest vaccination centre?,"# என் அருகாமையில் இருக்கும் தடுப்பூசி  மையத்தை
எவ்வாறு கண்டுபிடிப்பது ?"
You can search in Co-WIN portal (or Aarogya Setu) for the vaccination centre nearest to your location by either searching through PIN code or by choosing the State and the District.,"# கோ - வின் வலைத்தளம் அல்லது ஆரோக்கிய
சேது செயலியின் மூலம் உங்கள் அஞ்சல்
குறியீட்டை வைத்தோ அல்லது உங்கள் மாநிலம் மற்றும் மாவட்டத்தை வைத்தோ உங்கள் அருகாமையில் இருக்கும் தடுப்பூசி  மையத்தை கண்டுபிடிக்கலாம்."
Can I reschedule my appointment?,"# நான் என் முன்பதிவை மறு திட்டமிடுதலின் மூலம்
மாற்ற முடியுமா ? "
"The appointment can be rescheduled at any time. In case you are not able to go for vaccination on the date of appointment, you can reschedule the appointment by clicking on â€œRescheduleâ€ tab.","# முன்பதிவை எந்நேரமும் மறு திட்டமிடுதலின் மூலம்
மாற்ற முடியும் . உங்களால் முன்பதிவு செய்த  தேதியில்
தடுப்பூசி போட்டுக் கொள்ள முடியாத நிலையில்
வலைதளத்தில் உள்ள மறு திட்டமிடுதலை 
( Reschedule Option )   தேர்வு செய்து முன்பதிவு சார்ந்த
விவரங்களை மாற்றி அமைக்க முடியும் ."
Do I have an option for cancellation of appointment?,"# நான் பெற்ற முன்பதிவை என்னால் ரத்துசெய்ய 
முடியுமா ?"
"Yes, you can cancel an appointment already scheduled. You can also reschedule the appointment and choose another date or time slot of your convenience.","# ஆம் . உங்களால் பெற்ற முன்பதிவை ரத்து செய்ய 
முடியும். உங்களால் மறு திட்டமிடுதலின் மூலம் தடுப்பூசி
போட்டுக் கொள்ளும்  தேதியை உங்கள் வசதிக்கு  ஏற்ப
மாற்றி அமைக்கவும் முடியும் ."
Where will I receive confirmation of date and time of vaccination?,# தடுப்பூசி போடப்படும் தேதி மற்றும் நேரம்  ஆகிய பதிவின் விவரங்களை  நான் எங்கிருந்து பெறுவது ? 
"Once an appointment is scheduled, you will receive the details of the vaccination centre, date and time slot chosen for appointment in an SMS sent to your registered mobile number. You can also download the appointment slip and print it or keep it on your smart phone.","# தடுப்பூசிக்கான முன்பதிவு உறுதிப்படுத்தப்பட்ட பின்,
  நீங்கள் ஏற்கனவே முன்பதிவு செய்த தடுப்பூசி
மையத்தின் பெயர், தேதி மற்றும் நேரம் ஆகியவை
குறுஞ்செய்தி வாயிலாக நீங்கள் முன்பதிவு செய்த
அலைபேசி எண்ணுக்கு அனுப்பப்படும். அது மட்டும் 
அல்லாமல்  உங்கள் முன்பதிவு சீட்டை பதிவிறக்கம்
செய்து பிரதி எடுத்துக் கொள்ளலாம் அல்லது
திறன்பேசியில் (Smart Phone) தரவாக
வைத்துக்கொள்ளலாம் ."
Can I get vaccination without appointment?,# முன்பதிவில்லாமல் நான் தடுப்பூசி போட்டுக் கொள்ளலாமா ?
"Citizens aged 45 years and above can schedule appointments online or walk-in to vaccination centres. Citizens aged 18-44 years should mandatorily register themselves and schedule appointment online before vaccination. However, all citizens are recommended to register online and schedule vaccination in advance for a hassle-free vaccination experience.","# 45 வயது மற்றும் அதற்கு மேல் உள்ள குடிமக்கள்
முன்பதிவு  செய்து  அல்லது நேரடியாக தடுப்பூசி
மையங்களுக்கு சென்று  தடுப்பூசி போட்டுக்
கொள்ளலாம் . 18 - 44 வயதிற்குள் உள்ளவர்கள்  தடுப்பூசி
போட்டுக்கொள்ள கட்டாயம் இணையத்தின் மூலம்
முன்பதிவு செய்ய வேண்டும். எனினும் அனைத்து
குடிமக்களும் தடுப்பூசி போட்டுக்கொள்ள இணையத்தின்
மூலம் முன்பதிவு செய்ய அறிவுறுத்தப்படுகிறார்கள்.
அதன் மூலம் தேவையற்ற குழப்பங்களை தவிர்க்க முடியும் ."
Citizens aged 18-44 years should mandatorily register themselves and schedule appointment online before vaccination,# 18 - 44 வயதிற்குள் உள்ளவர்கள்  தடுப்பூசி போட்டுக்கொள்ள  கட்டாயம் இணையத்தின் மூலம் முன்பதிவு செய்ய வேண்டும்.
"However, all citizens are recommended to register online and schedule vaccination in advance for a hassle-free vaccination experience.",# எனினும் அனைத்து குடிமக்களும் தடுப்பூசி போட்டுக்கொள்ள இணையத்தின் மூலம் முன்பதிவு செய்ய அறிவுறுத்தப்படுகிறார்கள். அதன் மூலம் தேவையற்ற குழப்பங்களை தவிர்க்க முடியும் .
Ministry of Health and Family Welfare,#சுகாதார மற்றும் குடும்ப நல  அமைச்சகம் 
Register/ Sign In yourself,# முன்பதிவு செய் / உள்நுழை 
It also is an evidence for the citizen to prove to any entities which may require proof of vaccination specially in case of travel,ஒவ்வொரு குடிமகனும் தங்கள் பயணதின் பொழுது தடுப்பூசி போட்டதற்கு ஆதாரமாக எந்த ஒரு நிருவனதிர்க்கும் நிருபிக்க இது ஒரு சான்றாகும்.
"Vaccination not only protects individuals from disease, but also reduces their risk of spreading the virus. Therefore, there could be a requirement in future to produce certificate for certain kind of social interactions and international travel.","தடுப்பூசி தனி நபரை நோயிலிருந்து பாதுகாப்பது மட்டுமல்லாமல், வைரஸ் பரவும் அபாயத்தையும் குறைக்கிறது."
"Therefore, there could be a requirement in future to produce certificate for certain kind of social interactions and international travel.","எனவே, எதிர்காலத்தில் சில வகையான சமூக தொடர்புகளுக்கும், சர்வதேச பயணங்களுக்கும் இதனை  சான்றாக ஒப்படைக்க தேவை இருக்ககூடும்."
Who is responsible for providing the vaccination certificate?,"தடுப்பூசி சான்றிதழ்களை வழங்குவதற்கு யார் பொறுப்பு?
"
"The Vaccination Centre is responsible for generating your certificate and for providing a printed copy post vaccination on the day of vaccination itself. Please do insist on receiving the certificate at the Centre. For Private Hospitals, the charges for providing a printed copy of the certificate are included in the service charge for vaccination."," உங்கள் சான்றிதழ்கள் மற்றும் அச்சடிக்கப்பட்ட நகல் இரண்டையும், தடுப்பூசி போட்ட நாள் அன்றே வழங்குவதற்கு தடுப்பூசி மையமே பொறுப்பாகும். தயவுசெய்து தடுப்பூசி மையங்களிள் சான்றிதழ்களை பெற வலியுறுத்துங்கள். தனியார் மருத்துவமனைகளை பொறுத்தவரை, சான்றிதழ்களின் அச்சிடப்பட்ட நகலை வழங்குவதற்கான கட்டணமும் , தடுப்பூசிக்கான சேவை கட்டணத்தில் சேர்க்கப்பட்டுள்ளது."
Where can I download vaccination certificate from?,"தடுப்பூசி சான்றிதழை நான் எங்கிருந்து பதிவிறக்கம் (டவுன்லோடு) செய்யலாம்?
"
Can I check the price of the vaccine?,தடுப்பூசியின் விலையை நான் சரிப்பார்க்கலாமா?
Vaccine Certificate,தடுப்பூசிச் சான்றிதழ்
Reporting Side effects,பக்க விளைவுளைப் புகாரளித்தல்
You can download vaccination certificate from the Co-WIN portal (cowin.gov.in) or the Aarogya Setu app or through Digi-Locker by following the simple steps., கோ-வின் (CO - WIN) இணையத்தளத்தில் (cowin.gov.in) அல்லது ஆரோக்யா சேது செயலி(App) வழியாக அல்லது டிஜி-லாக்கர் மூலமாக எளிய வழிமுறைகளைப் பின்பற்றி தடுப்பூசிச் சான்றிதழை பதிவிறக்கம் (டவுன்லோடு) செய்யலாம்.
You may do so by using the mobile number used at the time of registration.,முன்பதிவு செய்யும் நேரத்தில் பயன்படுத்தப்படும் தொலைபேசி எண்ணைப் பயன்படுத்தி நீங்கள் அவ்வாறு செய்யலாம்.
In this context the certificate issued by Co-WIN has built in security features to guarantee genuineness of the certificate which can be digitally verified using approved utilities which are provided in Co-WIN portal.,"இந்த சூழலில்,கோ-வின் (Co-WIN) வழங்கிய சான்றிதழ் பாதுகாப்பு அம்சங்களின் வழி கட்டமைக்கப்பட்டுள்ளது, இது சான்றிதழின் உண்மையான தன்மையை உறுதிப்படுத்துகிறது, இது கோ-வின் இணையத்தில் வழங்கப்பட்ட அங்கீகரிக்கப்பட்ட பயன்பாடுகளைப் பயன்படுத்தி டிஜிட்டல் முறையில் சரிப்பார்க்கப்படும்."
Is vaccination free at all vaccination centres?,அனைத்து தடுப்பூசி மையங்களிலும் தடுப்பூசி இலவசமாக வழங்கப்படுமா?
"No. Currently, vaccination is free at Government hospitals and charged at INR 250 in Private hospitals for citizens aged 45 years and above.","இல்லை. தற்போது, அரசு மருத்துவமனைகளில் இலவசமாக தடுப்பூசி வழங்கப்படுகிறது மற்றும் 45 வயது அல்லது அதற்கு  மேற்பட்ட குடிமக்களுக்கு தனியார் மருத்துவமனைகளில் ரூபாய் 250 வசூலிக்கப்படுகிறது."
"From 1st May onwards, the Vaccination for people of 45 years or more will continue to be free at the Government facilities","மே 1 முதல், அரசு மருத்துவமனைகள் மற்றும் அரசு சார்ந்த மையங்களில் 45 வயது அல்லது அதற்கு  மேற்பட்ட குடிமக்களுக்கு தடுப்பூசி இலவசமாக தொடர்ந்து வழங்கப்படும்."
For people between 18 to 44 years the States will announce the policy relating to payment. Vaccination will be priced by private facilities and you can see the price of each vaccine at the time of booking.,"18 முதல் 44 வயதுக்கு உட்பட்டவர்களுக்கு, கட்டணம் தொடர்பான திட்டங்கள் மாநில அரசால் அறிவிக்கப்படும். தடுப்பூசி கட்டணம் தனியார் மையங்களால் நிர்ணயிக்கப்படும் மற்றும் முன்பதிவு செய்யும் நேரத்தில் ஒவ்வொரு தடுப்பூசியின் விலையையும் நீங்கள் காணலாம்"
Vaccination will be priced by private facilities and you can see the price of each vaccine at the time of booking.,தடுப்பூசியின் விலை  தனியார் மையங்களால் நிர்ணயிக்கப்படும் மற்றும் முன்பதிவு செய்யும் நேரத்தில் நீங்கள் ஒவ்வொரு தடுப்பூசியின் விலையை காணலாம்.
"The Vaccination Centres have been directed to ensure that if a citizen is being vaccinated with 2nd dose, they should confirm that the first dose vaccination was done with the same vaccine as is being offered at the time of second dose and that the first dose was administered more than 28 days ago.","ஒரு குடிமகன் இரண்டாம் தவணை தடுப்பூசி செலுத்திக்கொள்ளும் போது, இரண்டு தடுப்பூசியும் ஒரே வகையை சார்ந்ததா என்றும், முதல் தடுப்பூசி செலுத்தி 28 நாட்கள் மேல் நிறைவடைந்ததா என்பதையும் , தடுப்பூசி மையங்கள் உறுதி செய்ய வேண்டும் என்று அறிவுறுத்தப்படுகிறது."
You should share the correct information about the vaccine type and the date of 1st dose vaccination with the vaccinator.,"நீங்கள் செலுத்திக் கொண்ட முதல் தடுப்பூசியின் வகை மற்றும் தேதியை, இரண்டாம் தடுப்பூசி செலுத்துபவரிடம் சரியாக கூறவேண்டும்."
You should carry your vaccine certificate issued after the first dose.,முதல் தடுப்பூசி செலுத்தியதற்கான சான்றிதழை எடுத்து வரவேண்டும்.
Can I check the price of the vaccine?,தடுப்பூசியின் விலையை நான் தெரிந்ததுகொள்ளலாமா?
Frequently Asked Questions on Co-WIN,கோ-வின் தளத்தில் அடிக்கடி கேட்கப்படும் கேள்விகள்
Yes. The System will show the price of the vaccine below the name of the vaccination centre at the time of scheduling an appointment.,"ஆம், தடுப்பூசிக்கான கால அட்டவணையை தேர்வுசெய்யும் பக்கத்தில் , தடுப்பூசி மையங்கள் பெயரின் கீழ் அதன் விலையும் கொடுக்கப்படும்."
Can I choose the vaccine?,தடுப்பூசியை நான் தேர்வு செய்யலாமா?
"System will show the vaccine being administered in each vaccination centre at the time of scheduling an appointment. Citizen can choose the vaccination centre as per their choice of vaccine being administered However, the choice will not be available at the Government facilities .","ஒவ்வொரு தடுப்பூசி மையங்களும் அவரவர் நிர்ணயித்த‌ தடுப்பூசி வகைகளை , தடுப்பூசி நியமனம் செய்யும் பக்கத்தில் தெரிந்துகொள்ளலாம். குடிமக்கள் தங்கள் தடுப்பூசியை தேர்வு செய்வதை சார்ந்து தடுப்பூசி மையங்களை தேர்வு செய்யலாம் இருப்பினும் , அந்த வசதி அரசு மையங்களுக்கு கிடையாது."
What precautions should I take at the time of 2nd dose vaccination?,இரண்டாம் தவணை தடுப்பூசி செலுத்தும் போது கடைபிடிக்க வேண்டியவை என்ன?
"The Vaccination Centres have been directed to ensure that if a citizen is being vaccinated with 2nd dose, they should confirm that the first dose vaccination was done with the same vaccine as is being offered at the time of second dose and that the first dose was administered more than 28 days ago. You should share the correct information about the vaccine type and the date of 1st dose vaccination with the vaccinator. You should carry your vaccine certificate issued after the first dose.","ஒரு குடிமகன் இரண்டாம் தவணை தடுப்பூசி செலுத்திக்கொள்ளும் போது, இரண்டு தடுப்பூசியும் ஒரே வகையை சார்ந்ததா என்றும், முதல் தடுப்பூசி செலுத்தி 28 நாட்கள் மேல் நிறைவடைந்ததா என்பதையும் , தடுப்பூசி மையங்கள் உறுதி செய்ய வேண்டும் என்று அறிவுறுத்தப்பட்டுள்ளது. தடுப்பூசியின் வகை மற்றும், முதல் தடுப்பூசி செலுத்திக்கொண்ட தேதி போன்ற விவரங்களை , தடுப்பூசி செலுத்துவோரிடம் சரியாக பகிர வேண்டும். முதல் தடுப்பூசி செலுத்தியதற்கான சான்றிதழை எடுத்துவர வேண்டும்."
Can I get vaccinated with 2nd dose in a different State/District?,வேறு மாவட்டம் / மாநிலத்தில் எனது இரண்டாம் தவணை தடுப்பூசியை செலுத்திக்கொள்ளலாமா?
"Yes, you can get vaccinated in any State/District. The only restriction is that you will be able to get vaccinated only on those centres which are offering the same vaccine as was administered to you on your first dose.","ஆம், நீங்கள் எந்த மாவட்டம்/ மாநிலத்தில் வேண்டுமானாலும் தடுப்பூசி செலுத்திக்கொள்ளலாம், ஆனால் முதல் தடுப்பூசி செலுத்திய மையத்தில் என்ன வகையான தடுப்பூசி பயன்படுத்தப்பட்டதோ ,அதை வகை தடுப்பூசியை பயன்படுத்தும் மையங்களில் மட்டுமே அடுத்த தவணை தடுப்பூசி செலுத்தப்படும்."
Which documents should I carry with me for vaccination?,தடுப்பூசி செலுத்த எந்தெந்த கோப்புகளை எடுத்துச் செல்ல வேண்டும்?
You should carry your identity proof specified by you at the time of registration on the Co-WIN portal and a printout/screenshot of your appointment slip.,"நீங்கள் கோ-வின் தளத்தில் பதிவிட்ட உங்கள் அடையாள அட்டையையும், பதிவு செய்ததற்கான நியமனத்தின் நகல்/புகைப்படத்தையும் கட்டாயம் எடுத்துச் செல்ல வேண்டும்."
"I have registered myself on Co-Win portal. However, I am not able to make any booking as I do not see any vaccination facility near my location?","நான் கோ-வின் தளத்தில் என்னை முன்பதிவு செய்துவிட்டேன். ஆனாலும் என்னால் ,என் அருகாமையில் உள்ள தடுப்பூசி சேவை மையங்களை  காணவும் அதற்கு முன்பதிவு செய்யவும் இயலவில்லை?"
