word,replacedWord
"A COVID Vaccine Certificate (CVC) issued by the government offers an assurance to the beneficiary on the vaccination, type of vaccine used, and the provisional certificate also provides the next vaccination due","ক'ভিড টিকাকৰণ চাৰ্টিফিকেট (চিভিচি)খন চৰকাৰে জাৰী কৰে য'ত টিকা লোৱা হিতাধিকাৰীজনৰ টিকাকৰণ আৰু কি টিকা লৈছে সেই তথ্যসমূহ নিশ্চিত কৰোৱা হয়, লগতে পৰৱৰ্ত্তী টিকা কেতিয়া ল'ব লাগিব সেয়াও প্ৰভিজনেল চাৰ্টিফিকেটখনত উল্লেখ থাকে।   "
It also is an evidence for the citizen to prove to any entities which may require proof of vaccination specially in case of travel,ভ্ৰমণ কৰিবলগীয়া পৰিস্থিতিত নাগৰিকে যিকোনো কৰ্তৃপক্ষৰ আগত  টিকাকৰণৰ সাক্ষ্য হিচাপেও এইখন দেখুৱাবলৈ ব্যৱহাৰ কৰিব পাৰিব।   
"Vaccination not only protects individuals from disease, but also reduces their risk of spreading the virus. Therefore, there could be a requirement in future to produce certificate for certain kind of social interactions and international travel.","টিকাকৰণে কেৱল ৰোগৰ পৰাই ব্যক্তিক বচায়, ভাইৰাছ বিয়পোৱাৰো বিপদাশংকাও হ্ৰাস কৰে। সেয়ে, কেতবোৰ নিৰ্দিষ্ট প্ৰকতিৰ সামাজিক মিলা-মিছা আৰু আন্তঃৰাষ্ট্ৰীয় ভ্ৰমণৰ ক্ষেত্ৰত প্ৰমাণপত্ৰ দেখুওৱাৰ আৱশ্যকতা আহি পৰিব পাৰে।  "
"Therefore, there could be a requirement in future to produce certificate for certain kind of social interactions and international travel.","সেয়ে, কেতবোৰ নিৰ্দিষ্ট প্ৰকতিৰ সামাজিক মিলা-মিছা আৰু আন্তঃৰাষ্ট্ৰীয় ভ্ৰমণৰ ক্ষেত্ৰত প্ৰমাণপত্ৰ দেখুওৱাৰ আৱশ্যকতা আহি পৰিব পাৰে।  "
Who is responsible for providing the vaccination certificate?,টিকাকৰণৰ প্ৰমাণপত্ৰৰ দিয়াৰ দায়িত্ব কাৰ?
"The Vaccination Centre is responsible for generating your certificate and for providing a printed copy post vaccination on the day of vaccination itself. Please do insist on receiving the certificate at the Centre. For Private Hospitals, the charges for providing a printed copy of the certificate are included in the service charge for vaccination.",টিকাকৰণ কেন্দ্ৰই আপোনাৰ প্ৰমাণপত্ৰ জেনেৰেট কৰা আৰু টিকাকৰণৰ দিনাই টিকাকৰণৰ পিছতে এটা প্ৰিণ্ট কৰা প্ৰতিলিপি আপোনাক দিয়াৰ বাবে দায়বদ্ধ। কেন্দ্ৰটোতে প্ৰমাণপত্ৰখন লোৱাৰ বাবে অনুৰোধ জনাওক। ব্যক্তিগত হস্পিতালত টিকাকৰণৰ বাবে পৰিশোধ কৰিবলগীয়া ফীজতে প্ৰমাণপত্ৰৰ প্ৰিণ্ট কৰা প্ৰতিলিপিৰ দামো অন্তৰ্ভূক্ত কৰা থাকে।  
Where can I download vaccination certificate from?,টিকাকৰণৰ প্ৰমাণপত্ৰ মই ক'ৰপৰা ডাউনলোড কৰিব পাৰো?
Vaccination,টিকাকৰণ
Vaccine Certificate,টিকাকৰণৰ প্ৰমাণপত্ৰ
Reporting Side effects,পাৰ্শ্বক্ৰিয়াৰ অভিযোগ দাখিল 
You can download vaccination certificate from the Co-WIN portal (cowin.gov.in) or the Aarogya Setu app or through Digi-Locker by following the simple steps.,আপুনি Co-WIN প'ৰ্টেলটোৰ পৰা (cowin.gov.in) নাইবা আৰোগ্য সেতু এপটোৰ পৰা নাইবা ডিজি-লকাৰৰ পৰা তলৰ উজু পৰ্য্যায়কেইটা পাৰ হৈ টিকাকৰণৰ প্ৰমাণপত্ৰ ডাউনলোড কৰিব পাৰে।  
You may do so by using the mobile number used at the time of registration.,পঞ্জীয়নৰ সময়ত দিয়া ম'বাইল নম্বৰ ব্যৱহাৰ কৰি আপুনি প্ৰমাণপত্ৰখন ডাউনলোড কৰিব পাৰে। 
In this context the certificate issued by Co-WIN has built in security features to guarantee genuineness of the certificate which can be digitally verified using approved utilities which are provided in Co-WIN portal.,"Co-WIN প'ৰ্টেলৰ দ্বাৰা দিয়া প্ৰমাণপত্ৰখন বিশেষ সুৰক্ষাৰ বৈশিষ্টসম্পন্ন, যিয়ে প্ৰমাণপত্ৰখন প্ৰকৃত হোৱাৰ প্ৰমাণ বহন কৰে আৰু যিটো Co-WIN প'ৰ্টেলত থকা অনুমোদিত ইউটিলিটি ব্যৱহাৰ কৰি সেই প্ৰমাণপত্ৰখন ডিজিটেলি সত্যাপন কৰিব পৰা যায়। "
Is vaccination free at all vaccination centres?,টিকাকৰণ সকলো কেন্দ্ৰতে বিনামূলীয়া নে?
"No. Currently, vaccination is free at Government hospitals and charged at INR 250 in Private hospitals for citizens aged 45 years and above.",নহয়। বৰ্তমান চৰকাৰী হস্পিতালত টিকাকৰণ বিনামূলীয়া আৰু ব্যক্তিগত হস্পিতালত 45 বছৰ আৰু তাৰ উৰ্দ্ধ বয়সৰ নাগৰিকৰ বাবে টিকাৰ বাবদ ২৫০ টকা আদায় দিব লাগে।  
"From 1st May onwards, the Vaccination for people of 45 years or more will continue to be free at the Government facilities","১ মে'ৰ পৰা, চৰকাৰী কেন্দ্ৰবোৰত 45 বছৰ আৰু তাৰ উৰ্দ্ধ বয়সৰ নাগৰিকৰ বাবে টিকাকৰণ চৰকাৰী হস্পিতালত বিনামূলীয়াকৈ কৰা হ'ব। "
For people between 18 to 44 years the States will announce the policy relating to payment. Vaccination will be priced by private facilities and you can see the price of each vaccine at the time of booking.,18ৰ পৰা 44 বছৰ বয়সীয়া লোকে ধন পৰিশোধ সম্পৰ্কে ৰাজ্য চৰকাৰে নিয়ম ঘোষণা কৰিব। ব্যক্তিগত হস্পিতালত টিকাকৰণৰ বাবে মূল্য নিৰ্ধাৰণ কৰা থাকিব আৰু বুকিঙৰ সময়ত আপুনি প্ৰতিটো টিকাৰ মূল্য চাব পাৰিব। 
Vaccination will be priced by private facilities and you can see the price of each vaccine at the time of booking.,ব্যক্তিগত হস্পিতালত টিকাকৰণৰ বাবে মূল্য নিৰ্ধাৰণ কৰা থাকিব আৰু বুকিঙৰ সময়ত আপুনি প্ৰতিটো টিকাৰ মূল্য চাব পাৰিব।
"The Vaccination Centres have been directed to ensure that if a citizen is being vaccinated with 2nd dose, they should confirm that the first dose vaccination was done with the same vaccine as is being offered at the time of second dose and that the first dose was administered more than 28 days ago.","টিকাকৰণ কেন্দ্ৰবোৰে কোনো নাগৰিকক দ্বিতীয় পালি টিকা দিয়াৰ সময়ত প্ৰথম পালি টিকাকৰণ সেই একেই টিকাৰে কৰা হৈছে নে নাই, আৰু প্ৰথম পালি লোৱাৰ ২৮ দিনৰ বেছি হৈছে নে নাই, সেয়া নিশ্চিত কৰাৰ বাবে পৰামৰ্শ দিছে।   "
You should share the correct information about the vaccine type and the date of 1st dose vaccination with the vaccinator.,আপুুনি লোৱা প্ৰথম পালি টিকাৰ প্ৰকাৰ আৰু তাৰিখৰ সঠিক তথ্য টিকা দিয়াজনৰ সৈতে শ্বেয়াৰ কৰা উচিত।   
You should carry your vaccine certificate issued after the first dose.,প্ৰথম পালি টিকা লোৱাৰ পিছত আপুনি টিকাকৰণৰ প্ৰমাণপত্ৰ লগত ৰাখিব। 
Can I check the price of the vaccine?,মই টিকাৰ দাম চাব পাৰোনে? 
Frequently Asked Questions on Co-WIN,Co-WIN সম্পৰ্কে সঘনে সোধা প্ৰশ্নসমূহ 
Yes. The System will show the price of the vaccine below the name of the vaccination centre at the time of scheduling an appointment.,হয়। এপইণ্টমেণ্ট লোৱাৰ সময়ত টিকাকৰণ কেন্দ্ৰৰ নামৰ তলতে টিকাবোৰৰ দামবোৰ চিষ্টেমটোৱে দেখুৱাব।  
Can I choose the vaccine?,মই টিকা বাচি ল'ব পাৰোনে?
"System will show the vaccine being administered in each vaccination centre at the time of scheduling an appointment. Citizen can choose the vaccination centre as per their choice of vaccine being administered However, the choice will not be available at the Government facilities .",এপইণ্টমেণ্ট লোৱাৰ সময়তে প্ৰতিটো টিকাকৰণ কেন্দ্ৰত কি টিকা দিয়া হৈছে সেয়া চিষ্টেমত দেখা পাব। নাগৰিকে নিজৰ পচন্দৰ টিকা অনুসৰি টিকাকৰণ কেন্দ্ৰ বাচনি কৰি ল'ব পাৰে। অৱশ্যে চৰকাৰী কেন্দ্ৰত টিকা বাচনি কৰাৰ সুবিধা নাপাব।    
What precautions should I take at the time of 2nd dose vaccination?,দ্বিতীয় পালি টিকা লোৱাৰ সময়ত মই কি সাৱধানতা অৱলম্বন কৰিব লাগিব? 
"The Vaccination Centres have been directed to ensure that if a citizen is being vaccinated with 2nd dose, they should confirm that the first dose vaccination was done with the same vaccine as is being offered at the time of second dose and that the first dose was administered more than 28 days ago. You should share the correct information about the vaccine type and the date of 1st dose vaccination with the vaccinator. You should carry your vaccine certificate issued after the first dose.","টিকাকৰণ কেন্দ্ৰবোৰে কোনো নাগৰিকক দ্বিতীয় পালি টিকা দিয়াৰ সময়ত প্ৰথম পালিত তেওঁ কোনটো টিকা লৈছে, আৰু প্ৰথম পালি টিকা লোৱাৰ ২৮ দিনৰ বেছি হৈছে নে নাই, সেয়া নিশ্চিত কৰাৰ বাবে পৰামৰ্শ দিছে। আপুুনি লোৱা প্ৰথম পালি টিকাৰ প্ৰকাৰ আৰু তাৰিখৰ সঠিক তথ্য টিকা দিয়াজনৰ সৈতে শ্বেয়াৰ কৰা উচিত। প্ৰথম পালি টিকা লোৱাৰ পিছত আপুনি টিকাকৰণৰ প্ৰমাণপত্ৰ লগত ৰাখিব।      "
Can I get vaccinated with 2nd dose in a different State/District?,মই দ্বিতীয় পালি টিকা বেলেগ এখন ৰাজ্য/জিলাত ল'ব পাৰোনে?
"Yes, you can get vaccinated in any State/District. The only restriction is that you will be able to get vaccinated only on those centres which are offering the same vaccine as was administered to you on your first dose.","হয়। আপুনি যিকোনো ৰাজ্য/জিলাতে টিকাকৰণ কৰাব পাৰে। মাত্ৰ আপুনি প্ৰথমটো পালিৰ বাবে যি টিকা লৈছিল, সেই একেই টিকা দি থকা কেন্দ্ৰ বাচি ল'ব লাগিব। "
Which documents should I carry with me for vaccination?,টিকাকৰণৰ বাবে মই কি নথিপত্ৰ লগত নিব লাগিব?
You should carry your identity proof specified by you at the time of registration on the Co-WIN portal and a printout/screenshot of your appointment slip.,Co-WIN প'ৰ্টেলত পঞ্জীয়ন কৰোৱাৰ সময়ত আপুনি দিয়া পৰিচয় পত্ৰ আৰু এপইণ্টমেণ্ট শ্লিপখনৰ প্ৰিণ্ট কৰা প্ৰতিলিপি এটা নাইবা স্ক্ৰীণশ্বট এটা লগত ৰাখিব লাগিব। 
"I have registered myself on Co-Win portal. However, I am not able to make any booking as I do not see any vaccination facility near my location?",মই Co-WIN প'ৰ্টেলত নিজৰ পঞ্জীয়ন কৰিছো যদিও মই থকা অঞ্চলটোৰ আশে-পাশে ক'তো টিকাকৰণ কেন্দ্ৰ নথকাত বুকিং কৰিব পৰা নাই।  
"Yes, it is possible that no facility near your place has published their vaccination program as yet. You may wait for some time till vaccination facilities near your place are onboarded on Co-Win platform, become active and start their services.",হয়। এয়া সম্ভৱ যে আপোনাৰ অঞ্চলৰ কেন্দ্ৰই টিকাকৰণ কাৰ্যসূচী আৰম্ভ নকৰিবও পাৰে। Co-WIN প্লেটফৰ্মত আপোনাৰ অঞ্চলৰ কেন্দ্ৰই পঞ্জীয়ন কৰি সক্ৰিয় হৈ সেৱা আৰম্ভ কৰালৈ আপুনি অলপ সময় অপেক্ষা কৰিবলগা হ'ব পাৰে।   
2nd dose scheduling,দ্বিতীয় পাালি টিকাৰ দিন নিৰ্ধাৰণ কৰা 
Is it necessary to take 2nd dose of vaccination?,টিকাৰ দ্বিতীয় পালি লোৱাটো জৰুৰী নে?
Yes. It is recommended that both doses of vaccine should be taken for realising the full benefit of vaccination. Both doses must be of the same vaccine type.,হয়। টিকাকৰণৰ সম্পূৰ্ণকৈ কামত আহিব লাগিলে টিকাৰ দুয়োটা পালিয়েই লোৱাটো উচিত। টিকাৰ দুয়োটা পালি একেটা প্ৰকাৰৰ হ'ব লাগিব। 
When should I take the 2nd dose of vaccination?,মই টিকাৰ দ্বিতীয়টো পালি কেতিয়া লোৱা উচিত?
Will my 2nd dose appointment be automatically scheduled by Co-WIN system?,Co-WIN চিষ্টেমে মোৰ দ্বিতীয় পালি টিকা নিজে নিজে নিৰ্ধাৰণ কৰি দিব নেকি?
No. You have to take an appointment for the 2nd dose vaccination. The Co-WIN system will help you book an appointment in a Vaccination Centre where the same vaccine is being administered as the vaccine type (COVAXIN or COVISHIELD) of the 1st dose.,নিদিয়ে। দ্বিতীয় পালি টিকাৰ বাবে আপুনি নিজে এপইণ্টমেণ্ট ল'ব লাগিব। আপুনি লোৱা প্ৰথম পালি টিকা (কভেক্সিন বা কভিচিল্ড)ৰ উপলব্ধতা অনুসৰি টিকাকৰণ কেন্দ্ৰত এপইণ্টমেণ্ট লোৱাত Co-WIN চিষ্টেমটোৱে আপোনাক সহায় কৰিব।   
Whom can I contact if I have some problems related to my online registration of appointment?,এপইণ্টমেণ্টৰ বাবে অনলাইন পঞ্জীয়নৰ সময়ত অসুবিধা পালে মই কাৰ সৈতে যোগাযোগ কৰিম? 
You can call on the national helpline Ã¢â‚¬Ëœ1075Ã¢â‚¬â„¢ for information and guidance on COVID-19 vaccination and Co-WIN software related queries.,আপুনি ক'ভিড-19 টিকাকৰণৰ তথ্য আৰু সহায়ৰ বাবে আৰু Co-WIN ছফটৱেৰ সংক্ৰান্ত অনুসন্ধানৰ বাবে ৰাষ্ট্ৰীয় হেল্পলাইন নং Ã¢â‚¬Ëœ1075Ã¢â‚¬â„¢ ত কল কৰিব পৰে।  
Scheduling Appointment,এপইণ্টমেণ্ট ঠিক কৰা 
Can I book an appointment for vaccination in the Co-WIN portal?,Co-WIN প'ৰ্টেলযোগে মই এপইণ্টমেণ্ট বুক কৰিব পাৰিমনে?
"Yes, you can book appointment for vaccination through Co-WIN portal after logging-in to the Co-WIN Portal through your registered mobile number. The system will show vaccination centres that allow vaccination as per the age of the citizen entered in the registration portal.","হয়, আপোনাৰ পঞ্জীকৃত ম'বাইল নম্বৰেৰে Co-WIN প'ৰ্টেলত লগিন কৰি টিকাকৰণৰ বাবে Co-WIN যোগে এপইণ্টমেণ্ট বুক কৰিব পাৰে। প'ৰ্টেলত নাগৰিকে দিয়া বয়স অনুযায়ী টিকাকৰণ কেন্দ্ৰবোৰ চিষ্টেমে দেখুৱাব। "
What are the options if one citizen is aged 45 or above and other is aged 18 or above?,"এজন নাগৰিক যদি 45 বছৰ বয়সোৰ্দ্ধ হয় আৰু আনজন 18 বা তাৰ তলৰ বয়সৰ হয়, তেন্তে বিকল্প কি থাকিব?"
"If one citizen is aged 45 or above and other citizen is aged 18 to 44 years and both want to schedule a combined appointment, then only private paid vaccination centres or vaccination centres as per Stateâ€™s policy will be made available. However, it may happen that some hospitals which are catering to people with 45 years or more may not allow the booking of appointments for people with lesser age. In that case you may make bookings one by one.","যদিহে নাগৰিক এজনৰ বয়স 45 বা ততোধিক হয় আৰু আনজনৰ বয়স 18ৰ পৰা 44 বছৰৰ ভিতৰত হয় আৰু দুয়োজনে যুটীয়াভাৱে এপইণ্টমেণ্ট ল'ব বিচাৰে, তেন্তে ব্যক্তিগত পেইড টিকাকৰণ কেন্দ্ৰ নাইবা ৰাজ্যিক â€™ নীতি অনুসৰি থকা টিকাকৰণ কেন্দ্ৰহে উপলব্ধ থাকিব। যাহওঁক, 45 আৰু তাৰে উৰ্দ্ধৰ বয়সৰ লোকৰ কাণে টিকাকৰণৰ ব্যৱস্থা কৰা কিছুমান হস্পিতালে তাতোকৈ কম বয়সৰ মানুহৰ কাৰণে এপইণ্টমেণ্ট বুক কৰাৰ অনুমতি নিদিবও পাৰে। এনেক্ষেত্ৰত আপুনি নিজে এটা এটাকৈ বুকিং কৰাব পাৰে। "
Can I check the vaccine being administered at each vaccination centre?,প্ৰতিটো টিকাকৰণ কেন্দ্ৰত কি টিকা দি থকা হৈছে সেয়া মই চাব পাৰিমনে?
"Yes, while scheduling an appointment for vaccination, the system will show vaccination centre names along with the name of the vaccine that will be administered in case of private hospitals. Government hospitals may not show the name of the vaccine.","হয়, টিকাকৰণৰ বাবে এপইণ্টমেণ্ট বুক কৰোতে, ব্যক্তিগত হস্পিতালৰ ক্ষেত্ৰত টিকা আৰু টিকাকৰণ কেন্দ্ৰৰ নাম চিষ্টেমে দেখুৱাব। চৰকাৰী হস্পিতালে টিকাৰ নাম নেদেখুৱাবও পাৰে।  "
Can I download appointment slip?,মই এপইণ্টমেণ্ট শ্লিপখন ডাউনলোড কৰিব পাৰোনে?
"Yes, the appointment slip can be downloaded after the appointment has been scheduled.","হয়, এপইণ্টমেণ্ট ঠিক কৰাৰ পিছত আপুনি এপইণ্টমেণ্ট শ্লিপখন ডাউনলোড কৰিব পাৰে। "
How can I find the nearest vaccination centre?,নিকটৱৰ্ত্তী টিকাকৰণ কেন্দ্ৰ মই কেনেকৈ বিচাৰি পাম?
Search by PIN,পিন নম্বৰ দি বিচাৰিব পাৰে। 
Search by District,জিলাৰ নামেৰে বিচাৰিব পাৰে। 
You can search in Co-WIN portal (or Aarogya Setu) for the vaccination centre nearest to your location by either searching through PIN code or by choosing the State and the District.,আপুনি আপোনাৰ নিকটৱৰ্ত্তী টিকাকৰণ কেন্দ্ৰ বাচি ল'বলৈ পিনকোড নাইবা ৰাজ্য আৰু জিলাৰ নামেৰে Co-WIN প'ৰ্টেলত (বা আৰোগ্য সেতুত) সন্ধান কৰিব পাৰে। 
Can I reschedule my appointment?,মই মোৰ এপইণ্টমেণ্ট পুনৰাই নিৰ্ধাৰণ কৰিব পাৰিমনে?          
"The appointment can be rescheduled at any time. In case you are not able to go for vaccination on the date of appointment, you can reschedule the appointment by clicking on Ã¢â‚¬Å“RescheduleÃ¢â‚¬Â tab.","এপইণ্টমেণ্ট যিকোনো সময়তে সালসলনি কৰিব পাৰি। এপইণ্টমেণ্ট লোৱাৰ দিনা যদি আপুনি টিকাকৰণৰ বাবে যাব নোৱাৰিলে, তেন্তে আপুনি Ã¢â‚¬Å“RescheduleÃ¢â‚¬Â টেবত ক্লিক্ কৰি নতুনকৈ এপইণ্টমেণ্ট নিৰ্ধাৰণ কৰিব পাৰে। "
Do I have an option for cancellation of appointment?,এপইণ্টমেণ্ট বাতিল কৰাৰ কিবা অপচন আছে নে?
What if I cannot go for vaccination on the date of appointment,এপইণ্টমেণ্ট থকাৰ দিনা টিকা ল'ব নোৱাৰিলে কি হ'ব
"Yes, you can cancel an appointment already scheduled. You can also reschedule the appointment and choose another date or time slot of your convenience.",হয়। আপুুনি ইতিমধ্যে নিৰ্ধাৰণ কৰা এপইণ্টমেণ্ট বাতিল কৰিব পাৰে। আপুনি এপইণ্টমেণ্ট নতুনকৈ নিৰ্ধাৰণ কৰি নতুন তাৰিখ বা টাইম শ্লট আপোনাৰ সুবিধা অনুযায়ী বাচি ল'ব পাৰে।  
Where will I receive confirmation of date and time of vaccination?,টিকাকৰণৰ দিন আৰু তাৰিখৰ কনফাৰ্মেচন মই ক'ত পাম?
"Once an appointment is scheduled, you will receive the details of the vaccination centre, date and time slot chosen for appointment in an SMS sent to your registered mobile number. You can also download the appointment slip and print it or keep it on your smart phone.",18-44 বছৰ বয়সৰ নাগৰিকে টিকাকৰণৰ আগতে পঞ্জীয়ন কৰাই এপইণ্টমেণ্ট অনলাইন যোগে নিৰ্ধাৰণ কৰিব লাগিব। অৱশ্যে সকলো নাগৰিককে অনলাইন পঞ্জীয়ন আৰু টিকাকৰণৰ  
Can I get vaccination without appointment?,এপইণ্টমেণ্ট নোহোৱাকৈ মই টিকাকৰণ কৰাব পাৰোনে?
Citizens aged 45 years and above can schedule appointments online or walk-in to vaccination centres.,45 বছৰ বয়সোৰ্দ্ধ নাগৰিকে অনলাইন এপইণ্টমেণ্ট ল'ব পাৰে নাইবা টিকাকৰণ কেন্দ্ৰলৈ পোনে পোনে যাব পাৰে
"Citizens aged 18-44 years should mandatorily register themselves and schedule appointment online before vaccination.However, all citizens are recommended to register online and schedule vaccination in advance for a hassle-free vaccination experience.","18-44 বছৰ বয়সৰ নাগৰিকে টিকাকৰণৰ আগতে পঞ্জীয়ন কৰাই এপইণ্টমেণ্ট অনলাইন যোগে নিৰ্ধাৰণ কৰিব লাগিব। অৱশ্যে সকলো নাগৰিকেই আগতীয়াকৈ অনলাইন পঞ্জীয়ন কৰি টিকাকৰণৰ বাবে তাৰিখ আৰু সময় নিৰ্ধাৰণ কৰাটো ভাল, যাতে ভেকচিন লওঁতে কোনো অসুবিধা নহয়।              "
Can I check the price of the vaccine?,মই টিকাৰ দাম চাব পাৰোনে? 
Yes. The System will show the price of the vaccine below the name of the vaccination centre at the time of scheduling an appointment.,হয়। এপইণ্টমেণ্ট লোৱাৰ সময়ত টিকাকৰণ কেন্দ্ৰৰ নামৰ তলতে টিকাবোৰৰ দামবোৰ চিষ্টেমটোৱে দেখুৱাব।  
Can I choose the vaccine?,মই টিকা বাচি ল'ব পাৰোনে?
"System will show the vaccine being administered in each vaccination centre at the time of scheduling an appointment. Citizen can choose the vaccination centre as per their choice of vaccine being administered However, the choice will not be available at the Government facilities .",এপইণ্টমেণ্ট লোৱাৰ সময়তে প্ৰতিটো টিকাকৰণ কেন্দ্ৰত কি টিকা দিয়া হৈছে সেয়া চিষ্টেমত দেখা পাব। নাগৰিকে নিজৰ পচন্দৰ টিকা অনুসৰি টিকাকৰণ কেন্দ্ৰ বাচনি কৰি ল'ব পাৰে। অৱশ্যে চৰকাৰী কেন্দ্ৰত টিকা বাচনি কৰাৰ সুবিধা নাপাব।    
What precautions should I take at the time of 2nd dose vaccination?,দ্বিতীয় পালি টিকা লোৱাৰ সময়ত মই কি সাৱধানতা অৱলম্বন কৰিব লাগিব? 
